id,referencia,marca,capacidad,ciudad,responsable
9175,ACH-22,Sony,1671,Medellín,Santiago Norrea
1512,ACH-22,Sony,1860,Medellín,Cindy Nero
1055,ACH-01,Sony,351,Gold Cost,Santiago Norrea
7631,ACH-01,Sony,729,Medellín,Santiago Norrea
9946,ACH-22,Kalley,721,Medellín,Cindy Nero
618,ACH-43,Sony,342,La Guajira,Alan Brito Delgado
9017,ACH-22,Kalley,1814,Medellín,Santiago Norrea
9604,ACH-43,Kalley,1829,Melbourne,Santiago Norrea
9989,ACH-22,Sony,1684,Gold Cost,Alan Brito Delgado
3230,ACH-43,Rico,1533,Medellín,Alan Brito Delgado
6047,ACH-22,Kalley,366,La Guajira,Santiago Norrea
4439,ACH-22,Rico,593,Gold Cost,Jhon Doe
6332,ACH-01,Sony,1454,Gold Cost,Santiago Norrea
534,ACH-22,Rico,930,La Guajira,Jhon Doe
8335,ACH-01,Sony,1277,Gold Cost,Jhon Doe
2480,ACH-01,Kalley,1940,La Guajira,Jhon Doe
2579,ACH-22,Sony,120,La Guajira,Santiago Norrea
4282,ACH-01,Sony,1902,Melbourne,Alan Brito Delgado
6706,ACH-22,Sony,384,Medellín,Cindy Nero
7468,ACH-22,Rico,792,La Guajira,Alex Cremento
1990,ACH-01,Kalley,398,Gold Cost,Alex Cremento
9161,ACH-43,Rico,1270,Medellín,Alex Cremento
7788,ACH-01,Sony,1659,Medellín,Santiago Norrea
7119,ACH-01,Kalley,440,Gold Cost,Santiago Norrea
9611,ACH-22,Kalley,1244,Medellín,Alex Cremento
3008,ACH-43,Kalley,1744,Santa Fé,Cindy Nero
3652,ACH-01,Sony,543,Melbourne,Alex Cremento
6363,ACH-43,Sony,1701,La Guajira,Santiago Norrea
7875,ACH-01,Sony,735,Gold Cost,Alex Cremento
5724,ACH-01,Kalley,1619,Melbourne,Santiago Norrea
3923,ACH-22,Sony,1540,Medellín,Cindy Nero
3766,ACH-43,Kalley,1204,La Guajira,Santiago Norrea
2503,ACH-22,Kalley,136,Gold Cost,Jhon Doe
6427,ACH-01,Sony,454,Medellín,Cindy Nero
8594,ACH-01,Kalley,1562,La Guajira,Jhon Doe
3117,ACH-43,Sony,1204,Melbourne,Jhon Doe
5015,ACH-01,Kalley,252,Santa Fé,Santiago Norrea
3092,ACH-22,Rico,457,Santa Fé,Alex Cremento
2584,ACH-01,Sony,811,Santa Fé,Alan Brito Delgado
9006,ACH-43,Rico,1098,Melbourne,Santiago Norrea
5071,ACH-43,Kalley,1665,La Guajira,Jhon Doe
786,ACH-43,Rico,213,Gold Cost,Alan Brito Delgado
5995,ACH-43,Rico,693,Gold Cost,Cindy Nero
3981,ACH-22,Rico,135,Melbourne,Cindy Nero
7544,ACH-01,Sony,414,Melbourne,Santiago Norrea
5662,ACH-43,Sony,131,Melbourne,Alex Cremento
4114,ACH-43,Kalley,1939,Gold Cost,Santiago Norrea
7980,ACH-43,Kalley,611,Gold Cost,Alan Brito Delgado
1813,ACH-43,Rico,1759,Santa Fé,Alex Cremento
4786,ACH-22,Rico,1086,Melbourne,Alex Cremento
2349,ACH-43,Kalley,1325,Melbourne,Alex Cremento
8171,ACH-22,Kalley,1266,Santa Fé,Santiago Norrea
1563,ACH-22,Sony,639,La Guajira,Cindy Nero
8928,ACH-43,Sony,918,Gold Cost,Santiago Norrea
6101,ACH-22,Sony,1707,Gold Cost,Jhon Doe
8641,ACH-43,Rico,798,La Guajira,Cindy Nero
1338,ACH-22,Sony,1481,Gold Cost,Alex Cremento
2693,ACH-43,Sony,1672,Melbourne,Jhon Doe
7789,ACH-22,Kalley,433,Gold Cost,Jhon Doe
5050,ACH-43,Rico,1987,Gold Cost,Jhon Doe
1630,ACH-22,Rico,725,La Guajira,Cindy Nero
2120,ACH-43,Kalley,1993,La Guajira,Alex Cremento
1838,ACH-43,Rico,1246,La Guajira,Santiago Norrea
2037,ACH-43,Sony,1009,Gold Cost,Alex Cremento
1968,ACH-43,Sony,1478,La Guajira,Santiago Norrea
3178,ACH-43,Sony,1578,Melbourne,Alex Cremento
968,ACH-43,Kalley,829,Santa Fé,Santiago Norrea
1928,ACH-01,Sony,1993,Melbourne,Alex Cremento
6110,ACH-22,Sony,1619,Melbourne,Cindy Nero
6827,ACH-22,Sony,999,Medellín,Alan Brito Delgado
1390,ACH-22,Kalley,1238,Gold Cost,Alex Cremento
7464,ACH-22,Kalley,413,La Guajira,Alex Cremento
3911,ACH-22,Kalley,1129,La Guajira,Santiago Norrea
992,ACH-43,Kalley,966,Melbourne,Jhon Doe
4599,ACH-22,Rico,1018,La Guajira,Santiago Norrea
8539,ACH-43,Kalley,1195,Medellín,Santiago Norrea
6763,ACH-22,Kalley,1571,Gold Cost,Alan Brito Delgado
9224,ACH-43,Kalley,867,La Guajira,Santiago Norrea
2780,ACH-22,Kalley,1807,Santa Fé,Alan Brito Delgado
412,ACH-43,Sony,1706,Melbourne,Alan Brito Delgado
6318,ACH-22,Kalley,1715,Melbourne,Jhon Doe
9076,ACH-22,Rico,1842,Medellín,Santiago Norrea
8718,ACH-43,Kalley,418,Medellín,Cindy Nero
1934,ACH-43,Rico,322,Medellín,Alan Brito Delgado
5292,ACH-43,Rico,1470,La Guajira,Alex Cremento
8445,ACH-22,Rico,798,Santa Fé,Alex Cremento
3191,ACH-43,Kalley,1504,Melbourne,Alex Cremento
9706,ACH-01,Rico,549,La Guajira,Jhon Doe
2415,ACH-01,Kalley,765,Melbourne,Jhon Doe
7377,ACH-01,Rico,610,Gold Cost,Cindy Nero
352,ACH-01,Rico,861,Gold Cost,Cindy Nero
1164,ACH-22,Kalley,1833,La Guajira,Santiago Norrea
1263,ACH-43,Rico,594,Gold Cost,Santiago Norrea
4739,ACH-22,Rico,260,Santa Fé,Santiago Norrea
8569,ACH-22,Kalley,1663,La Guajira,Jhon Doe
8414,ACH-22,Kalley,1056,Santa Fé,Jhon Doe
5681,ACH-01,Sony,610,La Guajira,Cindy Nero
5370,ACH-01,Kalley,404,Medellín,Jhon Doe
586,ACH-43,Sony,553,Santa Fé,Santiago Norrea
547,ACH-43,Sony,1403,Medellín,Santiago Norrea
3769,ACH-22,Sony,373,Santa Fé,Santiago Norrea
748,ACH-22,Sony,1895,Santa Fé,Alex Cremento
7034,ACH-43,Sony,1504,Medellín,Cindy Nero
4602,ACH-01,Sony,1338,Santa Fé,Alex Cremento
6176,ACH-22,Rico,1551,Gold Cost,Alan Brito Delgado
2439,ACH-43,Kalley,281,Gold Cost,Cindy Nero
6739,ACH-01,Kalley,745,Gold Cost,Cindy Nero
982,ACH-22,Sony,377,Gold Cost,Cindy Nero
5473,ACH-22,Rico,1270,Melbourne,Santiago Norrea
7347,ACH-01,Kalley,687,Gold Cost,Alex Cremento
8954,ACH-22,Sony,1041,Gold Cost,Alan Brito Delgado
1226,ACH-01,Kalley,524,Medellín,Jhon Doe
5431,ACH-22,Rico,417,Gold Cost,Alex Cremento
7271,ACH-22,Rico,1996,Medellín,Alan Brito Delgado
4440,ACH-22,Kalley,189,La Guajira,Cindy Nero
5832,ACH-22,Rico,531,Medellín,Santiago Norrea
6688,ACH-43,Rico,1515,Santa Fé,Alan Brito Delgado
5191,ACH-22,Kalley,879,La Guajira,Cindy Nero
8809,ACH-01,Rico,1864,Melbourne,Alan Brito Delgado
5914,ACH-01,Sony,1278,La Guajira,Alex Cremento
8726,ACH-01,Sony,1583,Medellín,Jhon Doe
1476,ACH-43,Rico,191,La Guajira,Alan Brito Delgado
5822,ACH-01,Sony,1868,La Guajira,Alex Cremento
2788,ACH-22,Rico,638,Gold Cost,Jhon Doe
5651,ACH-22,Sony,1802,Melbourne,Jhon Doe
6709,ACH-01,Kalley,927,Melbourne,Jhon Doe
9944,ACH-22,Sony,695,Melbourne,Alex Cremento
8195,ACH-22,Rico,266,Santa Fé,Jhon Doe
9643,ACH-22,Kalley,611,Gold Cost,Santiago Norrea
500,ACH-22,Sony,365,Gold Cost,Cindy Nero
8878,ACH-22,Rico,1972,Gold Cost,Alex Cremento
9784,ACH-43,Kalley,112,Melbourne,Alan Brito Delgado
105,ACH-01,Kalley,1142,Santa Fé,Alan Brito Delgado
2035,ACH-43,Kalley,784,Santa Fé,Alex Cremento
8809,ACH-43,Kalley,1829,Melbourne,Alan Brito Delgado
7986,ACH-43,Sony,601,Gold Cost,Alan Brito Delgado
5973,ACH-43,Rico,1734,Gold Cost,Cindy Nero
5,ACH-01,Sony,592,Gold Cost,Jhon Doe
585,ACH-22,Sony,530,Santa Fé,Cindy Nero
2142,ACH-43,Sony,440,Gold Cost,Jhon Doe
968,ACH-43,Rico,135,Medellín,Alex Cremento
4220,ACH-01,Sony,218,Santa Fé,Alex Cremento
4692,ACH-22,Rico,1359,Melbourne,Alex Cremento
8306,ACH-43,Kalley,1602,Medellín,Alan Brito Delgado
727,ACH-43,Kalley,810,Santa Fé,Santiago Norrea
8103,ACH-43,Rico,784,La Guajira,Cindy Nero
7143,ACH-01,Rico,678,Melbourne,Alex Cremento
49,ACH-22,Kalley,990,La Guajira,Jhon Doe
2705,ACH-01,Kalley,239,Melbourne,Alan Brito Delgado
6936,ACH-01,Rico,458,Santa Fé,Alan Brito Delgado
4789,ACH-01,Rico,585,Melbourne,Jhon Doe
6082,ACH-43,Rico,1978,Santa Fé,Jhon Doe
6324,ACH-01,Rico,867,Santa Fé,Cindy Nero
6792,ACH-22,Kalley,648,Gold Cost,Alex Cremento
2004,ACH-43,Sony,1508,Santa Fé,Santiago Norrea
6234,ACH-01,Kalley,461,La Guajira,Alex Cremento
6268,ACH-01,Rico,776,Medellín,Cindy Nero
5736,ACH-43,Kalley,797,Santa Fé,Alan Brito Delgado
6154,ACH-43,Kalley,793,La Guajira,Jhon Doe
1007,ACH-43,Kalley,1745,Medellín,Alan Brito Delgado
7916,ACH-22,Sony,1910,Santa Fé,Jhon Doe
2799,ACH-22,Kalley,922,Gold Cost,Cindy Nero
5496,ACH-22,Sony,318,Santa Fé,Alex Cremento
4352,ACH-22,Rico,1801,La Guajira,Alan Brito Delgado
4354,ACH-43,Kalley,1049,Gold Cost,Alex Cremento
6409,ACH-01,Sony,846,Melbourne,Alex Cremento
63,ACH-22,Sony,860,Santa Fé,Alex Cremento
6615,ACH-22,Rico,222,Santa Fé,Alex Cremento
5441,ACH-22,Rico,1340,La Guajira,Santiago Norrea
5378,ACH-01,Kalley,1877,Santa Fé,Alex Cremento
4628,ACH-01,Rico,878,La Guajira,Santiago Norrea
4321,ACH-01,Rico,1768,Melbourne,Jhon Doe
7187,ACH-22,Rico,413,La Guajira,Jhon Doe
1169,ACH-43,Kalley,1648,Medellín,Alan Brito Delgado
4839,ACH-43,Rico,1444,Melbourne,Alan Brito Delgado
3653,ACH-01,Rico,483,Melbourne,Alan Brito Delgado
3090,ACH-22,Kalley,1858,Santa Fé,Alan Brito Delgado
1080,ACH-43,Kalley,405,Santa Fé,Jhon Doe
8021,ACH-22,Sony,1705,Gold Cost,Alan Brito Delgado
8349,ACH-43,Rico,581,Gold Cost,Jhon Doe
6737,ACH-43,Rico,933,La Guajira,Alan Brito Delgado
3695,ACH-43,Sony,839,Medellín,Jhon Doe
5960,ACH-22,Kalley,1710,Santa Fé,Jhon Doe
7181,ACH-01,Sony,829,La Guajira,Santiago Norrea
3095,ACH-01,Kalley,992,La Guajira,Alan Brito Delgado
8380,ACH-01,Sony,1832,La Guajira,Alan Brito Delgado
6004,ACH-43,Rico,1402,Medellín,Jhon Doe
5599,ACH-01,Sony,986,Medellín,Cindy Nero
4200,ACH-43,Rico,1686,Medellín,Cindy Nero
3889,ACH-43,Rico,752,Gold Cost,Santiago Norrea
2953,ACH-01,Kalley,841,Medellín,Alex Cremento
1778,ACH-01,Rico,1280,Melbourne,Alex Cremento
8055,ACH-22,Rico,1700,Gold Cost,Jhon Doe
2857,ACH-22,Rico,449,Santa Fé,Alex Cremento
6769,ACH-43,Sony,141,La Guajira,Alan Brito Delgado
1572,ACH-01,Kalley,553,Santa Fé,Jhon Doe
2835,ACH-22,Sony,381,La Guajira,Alan Brito Delgado
5345,ACH-22,Rico,1432,La Guajira,Jhon Doe
5441,ACH-22,Rico,1332,Melbourne,Cindy Nero
240,ACH-43,Kalley,1855,La Guajira,Alex Cremento
2864,ACH-22,Sony,1103,Medellín,Cindy Nero
7035,ACH-43,Rico,1997,Santa Fé,Alex Cremento
4558,ACH-22,Kalley,1194,Melbourne,Santiago Norrea
143,ACH-22,Sony,485,Medellín,Jhon Doe
1218,ACH-22,Sony,1398,Medellín,Santiago Norrea
6606,ACH-01,Sony,190,Medellín,Santiago Norrea
8379,ACH-01,Kalley,1257,La Guajira,Cindy Nero
5072,ACH-43,Sony,329,La Guajira,Jhon Doe
8323,ACH-01,Rico,507,La Guajira,Cindy Nero
1232,ACH-22,Kalley,1314,Gold Cost,Alan Brito Delgado
9766,ACH-01,Rico,708,Medellín,Cindy Nero
4071,ACH-43,Sony,803,Medellín,Santiago Norrea
328,ACH-43,Kalley,260,Medellín,Santiago Norrea
3909,ACH-43,Rico,982,Melbourne,Cindy Nero
6742,ACH-22,Kalley,1851,Santa Fé,Alex Cremento
1377,ACH-22,Kalley,1690,Melbourne,Alex Cremento
9030,ACH-01,Sony,1521,Medellín,Jhon Doe
165,ACH-43,Rico,1952,Melbourne,Cindy Nero
4933,ACH-22,Kalley,288,Santa Fé,Cindy Nero
1452,ACH-01,Rico,478,Medellín,Alex Cremento
9502,ACH-43,Sony,1180,Santa Fé,Santiago Norrea
3967,ACH-43,Sony,908,Melbourne,Jhon Doe
7948,ACH-01,Sony,840,La Guajira,Alex Cremento
9468,ACH-22,Rico,593,Santa Fé,Alan Brito Delgado
8678,ACH-43,Kalley,669,Melbourne,Cindy Nero
1360,ACH-43,Rico,1631,Gold Cost,Jhon Doe
2896,ACH-43,Sony,1063,Melbourne,Alan Brito Delgado
1904,ACH-43,Sony,1272,Santa Fé,Alan Brito Delgado
2831,ACH-22,Sony,311,La Guajira,Santiago Norrea
9281,ACH-01,Rico,648,Gold Cost,Alex Cremento
8707,ACH-22,Kalley,577,Medellín,Alan Brito Delgado
4017,ACH-01,Kalley,829,Gold Cost,Cindy Nero
1287,ACH-01,Sony,1387,Medellín,Cindy Nero
1568,ACH-43,Rico,1026,Medellín,Alex Cremento
4706,ACH-43,Sony,1541,Melbourne,Cindy Nero
7448,ACH-43,Rico,1029,Medellín,Alan Brito Delgado
44,ACH-22,Kalley,1931,Gold Cost,Alex Cremento
426,ACH-43,Rico,1059,Santa Fé,Jhon Doe
63,ACH-22,Kalley,558,Melbourne,Santiago Norrea
8974,ACH-01,Sony,242,Medellín,Cindy Nero
7617,ACH-01,Rico,911,Santa Fé,Santiago Norrea
8637,ACH-22,Sony,229,Santa Fé,Cindy Nero
6963,ACH-43,Kalley,1726,Gold Cost,Cindy Nero
4702,ACH-01,Kalley,242,La Guajira,Jhon Doe
7651,ACH-22,Kalley,361,La Guajira,Santiago Norrea
3467,ACH-22,Kalley,429,Gold Cost,Santiago Norrea
108,ACH-22,Rico,154,Gold Cost,Santiago Norrea
267,ACH-22,Sony,1167,La Guajira,Jhon Doe
4671,ACH-01,Kalley,1244,Gold Cost,Alex Cremento
5490,ACH-22,Rico,1517,La Guajira,Alex Cremento
5902,ACH-43,Kalley,276,Gold Cost,Alan Brito Delgado
3434,ACH-01,Rico,408,Medellín,Jhon Doe
8565,ACH-43,Rico,701,Gold Cost,Cindy Nero
6912,ACH-01,Sony,712,Gold Cost,Jhon Doe
4635,ACH-22,Rico,208,Medellín,Santiago Norrea
7448,ACH-43,Kalley,788,Gold Cost,Alex Cremento
333,ACH-43,Rico,1516,Melbourne,Alex Cremento
931,ACH-22,Kalley,534,Gold Cost,Alan Brito Delgado
1449,ACH-01,Sony,768,Melbourne,Alan Brito Delgado
4283,ACH-22,Rico,1532,Santa Fé,Alan Brito Delgado
6684,ACH-43,Sony,195,La Guajira,Jhon Doe
3286,ACH-01,Sony,1322,La Guajira,Cindy Nero
5760,ACH-01,Kalley,417,Medellín,Cindy Nero
9348,ACH-01,Sony,1918,Melbourne,Jhon Doe
7735,ACH-22,Rico,687,Medellín,Cindy Nero
7884,ACH-43,Rico,1613,La Guajira,Santiago Norrea
6324,ACH-43,Kalley,1117,Melbourne,Cindy Nero
250,ACH-43,Sony,406,Santa Fé,Alex Cremento
2801,ACH-22,Sony,1742,Santa Fé,Jhon Doe
6202,ACH-43,Sony,1987,Medellín,Jhon Doe
5761,ACH-22,Sony,1111,Melbourne,Jhon Doe
6467,ACH-43,Kalley,504,Gold Cost,Jhon Doe
9263,ACH-22,Sony,1045,Santa Fé,Jhon Doe
3152,ACH-22,Sony,1417,Gold Cost,Alan Brito Delgado
6284,ACH-01,Sony,1877,La Guajira,Cindy Nero
7395,ACH-43,Sony,1084,Medellín,Alex Cremento
7513,ACH-43,Rico,203,Melbourne,Alex Cremento
9899,ACH-01,Kalley,637,Santa Fé,Jhon Doe
8095,ACH-22,Rico,399,Santa Fé,Santiago Norrea
5519,ACH-22,Kalley,982,Gold Cost,Santiago Norrea
5860,ACH-22,Rico,537,La Guajira,Alex Cremento
1385,ACH-01,Kalley,491,Santa Fé,Alan Brito Delgado
3898,ACH-43,Sony,1203,Gold Cost,Alex Cremento
5826,ACH-22,Sony,1871,Gold Cost,Cindy Nero
6739,ACH-22,Sony,944,Medellín,Jhon Doe
6382,ACH-22,Kalley,1223,La Guajira,Alan Brito Delgado
425,ACH-01,Kalley,1838,Gold Cost,Cindy Nero
3491,ACH-01,Sony,1770,Gold Cost,Jhon Doe
6522,ACH-22,Rico,1172,La Guajira,Alan Brito Delgado
8419,ACH-22,Sony,1483,La Guajira,Alex Cremento
12,ACH-01,Sony,105,Melbourne,Jhon Doe
8557,ACH-22,Kalley,483,Gold Cost,Jhon Doe
9661,ACH-43,Rico,1326,Melbourne,Alex Cremento
1684,ACH-43,Kalley,1147,Gold Cost,Alex Cremento
412,ACH-01,Rico,283,Santa Fé,Cindy Nero
841,ACH-01,Rico,1985,La Guajira,Jhon Doe
5399,ACH-01,Rico,1393,Melbourne,Cindy Nero
56,ACH-22,Rico,1023,Melbourne,Santiago Norrea
9498,ACH-22,Sony,537,Santa Fé,Cindy Nero
2831,ACH-43,Sony,862,Gold Cost,Jhon Doe
9792,ACH-43,Kalley,1393,Santa Fé,Alan Brito Delgado
7567,ACH-22,Sony,695,Medellín,Alex Cremento
3666,ACH-43,Rico,408,La Guajira,Jhon Doe
3497,ACH-01,Kalley,230,Melbourne,Santiago Norrea
2247,ACH-01,Kalley,310,La Guajira,Santiago Norrea
4678,ACH-43,Rico,809,La Guajira,Jhon Doe
4691,ACH-01,Rico,1335,Santa Fé,Alex Cremento
3010,ACH-01,Kalley,1055,La Guajira,Alex Cremento
1043,ACH-43,Kalley,1943,Medellín,Cindy Nero
8656,ACH-22,Rico,161,Santa Fé,Alex Cremento
5760,ACH-01,Sony,1089,Santa Fé,Cindy Nero
8155,ACH-22,Kalley,1505,Gold Cost,Alex Cremento
622,ACH-22,Rico,608,Gold Cost,Santiago Norrea
4544,ACH-22,Rico,364,Gold Cost,Cindy Nero
8964,ACH-22,Kalley,731,Melbourne,Jhon Doe
866,ACH-43,Kalley,194,Medellín,Alex Cremento
3930,ACH-22,Kalley,1531,Medellín,Cindy Nero
8137,ACH-22,Sony,443,Santa Fé,Santiago Norrea
7113,ACH-43,Sony,536,Melbourne,Jhon Doe
3664,ACH-22,Rico,1301,Gold Cost,Alex Cremento
8008,ACH-22,Sony,458,Melbourne,Santiago Norrea
4686,ACH-22,Rico,1434,Gold Cost,Santiago Norrea
4505,ACH-43,Sony,1906,Melbourne,Alan Brito Delgado
851,ACH-22,Sony,1793,La Guajira,Jhon Doe
718,ACH-22,Rico,254,Melbourne,Alan Brito Delgado
6504,ACH-01,Rico,795,Melbourne,Alan Brito Delgado
9171,ACH-22,Rico,1904,Gold Cost,Alan Brito Delgado
4245,ACH-43,Sony,1635,Gold Cost,Jhon Doe
2712,ACH-43,Kalley,1020,Medellín,Jhon Doe
8635,ACH-01,Kalley,1315,Melbourne,Alex Cremento
7532,ACH-43,Sony,381,Melbourne,Jhon Doe
8262,ACH-43,Kalley,1201,Medellín,Alex Cremento
5001,ACH-22,Rico,1521,La Guajira,Jhon Doe
9906,ACH-01,Sony,101,Santa Fé,Alan Brito Delgado
9939,ACH-43,Sony,997,Gold Cost,Cindy Nero
8160,ACH-22,Kalley,1102,Medellín,Santiago Norrea
5660,ACH-22,Rico,1520,Medellín,Alan Brito Delgado
9819,ACH-22,Rico,189,Melbourne,Jhon Doe
1587,ACH-43,Rico,1798,Gold Cost,Jhon Doe
3909,ACH-43,Sony,578,La Guajira,Cindy Nero
3871,ACH-01,Rico,1064,Santa Fé,Alan Brito Delgado
2776,ACH-22,Sony,911,Santa Fé,Santiago Norrea
8757,ACH-22,Sony,1111,Medellín,Alex Cremento
9666,ACH-43,Rico,1965,Gold Cost,Alex Cremento
9850,ACH-22,Kalley,933,Gold Cost,Jhon Doe
9685,ACH-43,Sony,445,Santa Fé,Jhon Doe
3388,ACH-43,Rico,726,Melbourne,Jhon Doe
3027,ACH-01,Rico,587,Santa Fé,Cindy Nero
7766,ACH-43,Sony,1285,Santa Fé,Alex Cremento
21,ACH-22,Rico,1688,Gold Cost,Santiago Norrea
705,ACH-22,Kalley,1365,Gold Cost,Jhon Doe
5721,ACH-43,Kalley,700,Gold Cost,Alan Brito Delgado
3812,ACH-43,Rico,1644,Gold Cost,Cindy Nero
6386,ACH-01,Sony,1415,Santa Fé,Alan Brito Delgado
7793,ACH-01,Rico,1832,Melbourne,Jhon Doe
2540,ACH-43,Kalley,423,La Guajira,Jhon Doe
4920,ACH-22,Rico,1344,Melbourne,Jhon Doe
6950,ACH-22,Sony,624,Santa Fé,Alan Brito Delgado
7908,ACH-43,Sony,1973,Melbourne,Alex Cremento
4842,ACH-43,Rico,1044,La Guajira,Alex Cremento
571,ACH-22,Rico,539,Melbourne,Jhon Doe
4075,ACH-22,Sony,137,La Guajira,Santiago Norrea
8669,ACH-01,Kalley,1506,Gold Cost,Alan Brito Delgado
5308,ACH-22,Kalley,1385,Gold Cost,Jhon Doe
1500,ACH-01,Sony,1752,Santa Fé,Cindy Nero
5578,ACH-22,Rico,922,Melbourne,Alex Cremento
9773,ACH-22,Rico,1442,Medellín,Alan Brito Delgado
1821,ACH-43,Rico,1849,Gold Cost,Jhon Doe
1165,ACH-01,Kalley,159,Medellín,Santiago Norrea
312,ACH-01,Rico,156,Santa Fé,Jhon Doe
3263,ACH-22,Sony,352,Gold Cost,Alex Cremento
1421,ACH-43,Sony,1810,La Guajira,Cindy Nero
8682,ACH-43,Kalley,557,Gold Cost,Cindy Nero
8227,ACH-01,Kalley,221,Medellín,Jhon Doe
4618,ACH-01,Rico,1184,Gold Cost,Cindy Nero
5065,ACH-22,Kalley,392,Gold Cost,Cindy Nero
4393,ACH-22,Sony,1442,La Guajira,Santiago Norrea
2528,ACH-01,Sony,417,Melbourne,Cindy Nero
3510,ACH-01,Kalley,1700,Santa Fé,Jhon Doe
3309,ACH-01,Kalley,1457,La Guajira,Alan Brito Delgado
1930,ACH-22,Rico,1886,Medellín,Santiago Norrea
1137,ACH-43,Rico,561,La Guajira,Alex Cremento
3764,ACH-43,Rico,540,Santa Fé,Alan Brito Delgado
6901,ACH-22,Sony,892,Santa Fé,Alex Cremento
5797,ACH-43,Sony,1089,Gold Cost,Santiago Norrea
34,ACH-22,Sony,1911,La Guajira,Jhon Doe
273,ACH-22,Kalley,1395,Melbourne,Jhon Doe
4390,ACH-43,Rico,1271,Santa Fé,Jhon Doe
7321,ACH-43,Kalley,717,Santa Fé,Santiago Norrea
1421,ACH-43,Sony,760,Santa Fé,Santiago Norrea
2650,ACH-43,Rico,955,La Guajira,Alan Brito Delgado
9088,ACH-22,Rico,1101,Santa Fé,Jhon Doe
9563,ACH-01,Kalley,499,La Guajira,Alan Brito Delgado
367,ACH-43,Kalley,1720,La Guajira,Cindy Nero
9716,ACH-22,Kalley,1699,La Guajira,Cindy Nero
6856,ACH-43,Sony,1407,La Guajira,Cindy Nero
6618,ACH-22,Sony,987,Gold Cost,Jhon Doe
4543,ACH-01,Kalley,1865,Melbourne,Alan Brito Delgado
8951,ACH-22,Kalley,271,Medellín,Alex Cremento
4375,ACH-01,Rico,651,Medellín,Cindy Nero
9675,ACH-01,Rico,1225,Gold Cost,Jhon Doe
7477,ACH-22,Kalley,1434,Medellín,Cindy Nero
6860,ACH-22,Kalley,688,Santa Fé,Cindy Nero
6428,ACH-22,Kalley,1733,Gold Cost,Alan Brito Delgado
2201,ACH-22,Rico,1330,Melbourne,Santiago Norrea
3691,ACH-01,Sony,1873,Medellín,Alex Cremento
3060,ACH-43,Sony,1832,Medellín,Alan Brito Delgado
2579,ACH-43,Rico,1600,Gold Cost,Cindy Nero
8068,ACH-43,Kalley,443,Gold Cost,Santiago Norrea
7409,ACH-43,Kalley,314,Santa Fé,Alex Cremento
1774,ACH-22,Sony,668,Medellín,Alan Brito Delgado
5162,ACH-43,Kalley,867,La Guajira,Santiago Norrea
1995,ACH-22,Rico,1455,Santa Fé,Jhon Doe
2259,ACH-43,Sony,751,Santa Fé,Jhon Doe
7849,ACH-01,Kalley,282,Melbourne,Cindy Nero
3758,ACH-22,Sony,1140,Gold Cost,Jhon Doe
8572,ACH-43,Rico,973,Melbourne,Alex Cremento
4392,ACH-43,Sony,1039,Melbourne,Santiago Norrea
7788,ACH-22,Sony,1355,Santa Fé,Alex Cremento
3438,ACH-01,Rico,509,Santa Fé,Cindy Nero
1794,ACH-43,Sony,384,Melbourne,Alan Brito Delgado
8086,ACH-43,Kalley,163,La Guajira,Alex Cremento
7948,ACH-01,Rico,873,La Guajira,Cindy Nero
6372,ACH-43,Kalley,1098,Santa Fé,Santiago Norrea
9753,ACH-01,Rico,1281,Melbourne,Alan Brito Delgado
7779,ACH-43,Sony,1705,Medellín,Jhon Doe
4035,ACH-43,Sony,1558,Santa Fé,Santiago Norrea
6029,ACH-01,Sony,812,Gold Cost,Alex Cremento
2044,ACH-22,Kalley,1369,Gold Cost,Jhon Doe
8682,ACH-01,Rico,369,La Guajira,Alex Cremento
2461,ACH-01,Rico,235,Santa Fé,Alan Brito Delgado
3532,ACH-22,Sony,490,Santa Fé,Alan Brito Delgado
9564,ACH-01,Rico,1192,La Guajira,Alan Brito Delgado
310,ACH-01,Sony,202,La Guajira,Jhon Doe
9534,ACH-22,Sony,159,La Guajira,Cindy Nero
1903,ACH-01,Sony,958,Melbourne,Jhon Doe
204,ACH-22,Kalley,783,La Guajira,Jhon Doe
8975,ACH-22,Kalley,1700,Gold Cost,Jhon Doe
3693,ACH-01,Kalley,1585,Melbourne,Alan Brito Delgado
5596,ACH-01,Sony,665,Santa Fé,Alan Brito Delgado
390,ACH-01,Sony,327,Gold Cost,Cindy Nero
2569,ACH-43,Kalley,444,La Guajira,Cindy Nero
2133,ACH-22,Sony,1295,Gold Cost,Santiago Norrea
3689,ACH-43,Sony,1123,La Guajira,Alan Brito Delgado
1271,ACH-43,Sony,214,Melbourne,Jhon Doe
4013,ACH-01,Kalley,546,Santa Fé,Jhon Doe
5193,ACH-01,Sony,629,Melbourne,Santiago Norrea
8781,ACH-01,Sony,852,La Guajira,Alan Brito Delgado
5661,ACH-43,Kalley,940,Medellín,Cindy Nero
7325,ACH-01,Rico,729,Santa Fé,Santiago Norrea
725,ACH-43,Sony,1577,Gold Cost,Santiago Norrea
5075,ACH-22,Sony,254,Gold Cost,Santiago Norrea
2837,ACH-22,Rico,1640,Medellín,Jhon Doe
401,ACH-43,Kalley,1535,Santa Fé,Alex Cremento
5107,ACH-22,Sony,1929,Gold Cost,Cindy Nero
